Date,Close,High,Low,Open,Volume,Daily_Return,Volatility,MA_10,MA_50,Momentum,Volume_MA_20,Volume_Change,RSI
2018-05-09,238.1547393798828,238.48170075541387,236.02504070064637,236.5464151870487,59666100,0.009665684971446487,0.007304469208459154,234.84441680908202,235.95338165283204,0.9953000680219889,78839910.0,-0.24319928827924842,51.64900783906111
2018-05-10,240.38157653808594,240.7085648074664,238.79094378719134,238.89698237483702,72063900,0.009350379354202465,0.007366206500109825,235.3489990234375,235.97907257080078,0.9973299600659535,78998580.0,-0.0877823373534056,62.64713577737769
2018-05-11,241.11512756347656,241.38022411231702,239.992822581122,240.50537853303064,59871500,0.003051610842873309,0.00731261327298023,235.90484619140625,236.08896667480468,0.9992201224564126,77738195.0,-0.22983161623446494,64.11892321837121
2018-05-14,241.22998046875,242.20201900063026,240.6820693919491,241.54809628614152,54790600,0.00047634052012446304,0.007138572769339428,236.65333404541016,236.1768655395508,1.0020174224294613,77307460.0,-0.29126374091193785,76.55005329751272
2018-05-15,239.5686798095703,240.01934396462096,238.62312379231304,240.0016798498727,87036100,-0.006886791832223738,0.00697129730555726,237.19416198730468,236.17679107666015,1.0043076667525486,78425165.0,0.10979811135877113,68.77435807351877
2018-05-16,240.57601928710938,241.0355558477446,239.5774441834004,239.6039808016906,53942600,0.004204804561012576,0.007028468903594558,237.9930191040039,236.18471771240235,1.0076563014284585,78257100.0,-0.3107002431728239,66.0881538035105
2018-05-17,240.3727569580078,241.45086087471745,239.59510469440028,240.31089212610618,56536400,-0.0008448985468455517,0.006897721682584228,238.82280426025392,236.190341796875,1.0111455127392248,77201125.0,-0.2676738842860127,64.82122908443907
2018-05-18,239.77182006835938,240.39041443409954,239.4183491314095,240.02809795909218,64368000,-0.002500020789599766,0.00660694991517789,239.2920394897461,236.1607095336914,1.0132593180391336,75421870.0,-0.14656054006616384,70.07765405315992
2018-05-21,241.57455444335938,242.11361986539976,240.86761257666436,241.25643869377768,58025900,0.007518541480337593,0.006763557692001529,239.86201019287108,236.0831640625,1.0160064193708056,75045265.0,-0.22678799255356083,72.54086031810604
2018-05-22,240.9029541015625,242.35222006688994,240.57599279594973,242.0959421646103,52966400,-0.0027800955417029982,0.0059045734913974746,240.3648208618164,235.99834777832032,1.0185021341234035,72049310.0,-0.2648590250205033,76.88069189353797
2018-05-23,241.56576538085938,241.5923020009654,239.47142196883436,239.6305068489211,64694200,0.002751362189678419,0.005906537347453188,240.70592346191407,235.95847442626953,1.0201198496777364,70091975.0,-0.07700988593915352,80.39224147222333
2018-05-24,241.0709228515625,241.44208498193186,239.28587652654045,241.16814289660945,76043800,-0.0020484795455875116,0.0056240229365239714,240.7748580932617,235.9336993408203,1.020519149091322,70507570.0,0.0785196539889263,72.84598232254713
2018-05-25,240.49652099609375,241.12393410912944,239.99281061030905,240.49652099609375,56374800,-0.002382708991504723,0.005681499246068915,240.71299743652344,235.90271881103516,1.0203909418667678,70473630.0,-0.20005823454815652,67.97200765195672
2018-05-29,237.7305450439453,239.63050228387698,236.61711271320866,238.87051399428245,115908600,-0.011501105881666196,0.006042584454086497,240.36305389404296,235.81116821289064,1.019303096268294,72159945.0,0.6062733972427501,56.12058593955794
2018-05-30,240.9029541015625,241.34479953468355,238.967695915149,239.03837931848213,69678400,0.013344558045878196,0.006657038624256945,240.4964813232422,235.8486361694336,1.0197068985824858,71933695.0,-0.0313524141919861,58.438547724796734
2018-05-31,239.42721557617188,240.79692568949417,238.82631223407603,240.49647401844624,93519900,-0.006125863133950915,0.006620092348579833,240.38160095214843,235.8484585571289,1.01922057249283,72291245.0,0.2936545773973045,47.197452137750616
2018-06-01,241.77786254882812,242.0783142521023,240.65555772130298,240.726268103314,71258400,0.00981779354949075,0.006811860313150483,240.52211151123046,235.90448455810548,1.0195741380744614,69038590.0,0.032153176940606695,52.0793223293817
2018-06-04,242.92665100097656,243.1829289425689,242.36110278324185,242.59968964520834,45385200,0.004751421160059444,0.006354419914184464,240.83759460449218,236.1029608154297,1.0200532588524533,66746745.0,-0.320038752451524,54.724156739654674
2018-06-05,243.10340881347656,243.4833894856977,242.29040119634027,243.05920808091656,51135000,0.0007276180352038253,0.006344301182883765,240.9904800415039,236.40430084228515,1.0193997282743108,66538250.0,-0.23149466660154122,60.47200503356313
2018-06-06,245.13587951660156,245.24191812235736,243.09455545147418,243.71314994252884,62732200,0.008360519143046696,0.006511453087758777,241.4137725830078,236.62151275634767,1.0202528492478822,66299900.0,-0.05381154421047392,62.64902571454731
2018-06-07,245.10939025878906,245.9135523768244,244.19918952617525,245.62194618673365,72969400,-0.00010805948874048621,0.006263766736799335,241.76813507080078,236.91790283203125,1.0204722065356464,66965065.0,0.08966369255372185,63.26684415580573
2018-06-08,245.83396911621094,245.8869884117893,244.48192314275175,244.6498265681184,72139700,0.002956144832545471,0.005997288850478908,242.24443969726562,237.2423944091797,1.0210841123086067,66968855.0,0.07721268341828451,66.8153581739193
2018-06-11,246.16098022460938,246.87676782782057,245.94005745897357,246.05494161200195,58892500,0.0013302112379915965,0.005980726858650982,242.81088562011718,237.51474853515626,1.0222981398739412,66919905.0,-0.11995541535810608,63.83855565038133
2018-06-12,246.47909545898438,246.8413850221631,245.8339913469702,246.57628852029868,72329000,0.00129230568583516,0.005979368551217831,243.68574066162108,237.89385131835937,1.0243465281307786,67796825.0,0.06684936942106065,67.16026033463596
2018-06-13,245.69259643554688,246.97395911429703,245.48933780630622,246.71768118492542,79070600,-0.003190936018216517,0.005773304272050557,244.16470489501953,238.1989013671875,1.0250454703761864,67398550.0,0.1731795416963718,62.67588714063935
2018-06-14,246.31121826171875,246.8414113219372,245.71913338699366,246.55865067919098,77097600,0.002517869220101554,0.005740533705451333,244.8531051635742,238.46701354980468,1.026779769321998,68556300.0,0.12458811225226565,65.92653598932932
2018-06-15,245.99697875976562,246.33429356306655,244.41694659367712,245.52652050495294,120041600,-0.001275782338176823,0.00574939135386521,245.27501678466797,238.69207885742188,1.0275792056391544,71731560.0,0.6734837496912098,67.01086936588077
2018-06-18,245.49102783203125,245.6153131236855,244.06190951326263,244.54122598024824,52917600,-0.0020567363480853418,0.005735324597895133,245.53145446777344,239.01165466308595,1.0272781668905555,71159040.0,-0.2563474718040041,77.9497071930783
2018-06-19,244.5500946044922,244.77200939088465,242.8014050041513,243.21860588613742,97531500,-0.003832861982161151,0.005637435507290089,245.676123046875,239.28978912353514,1.026688702208028,73134320.0,0.3335941320025947,65.68302709116321
2018-06-20,244.96719360351562,245.63293768580704,244.6298789342166,245.2334804007538,53785500,0.0017055769276965727,0.0055837105669626005,245.6592544555664,239.502919921875,1.025704632476713,73175275.0,-0.26497713879449036,76.1760876642047
2018-06-21,243.431640625,244.97618599202502,242.9345536599736,244.95841547164042,71061400,-0.006268402539651663,0.005782901045584662,245.4914794921875,239.7099053955078,1.0241190454234272,73493635.0,-0.03309449859161273,58.55601548791426
2018-06-22,243.87547302246094,244.80753140955053,243.65355822875506,244.69213138255017,54898500,0.0018232321662106088,0.005761363649279078,245.2956298828125,239.8874169921875,1.0225447960482277,72436370.0,-0.2421141479066386,55.31521567531642
2018-06-25,240.55555725097656,242.8812191897584,238.86901079141106,242.72144709225415,137854200,-0.013613159742302594,0.00655886196112591,244.7350875854492,240.01231506347656,1.0196772091495538,76510340.0,0.8017721526266908,39.70821655161634
2018-06-26,241.08819580078125,241.9403408769516,240.36919416007444,241.12370974663938,68547400,0.0022142018080628656,0.005981018454271799,244.1959976196289,240.1093374633789,1.0170199968040532,74142280.0,-0.07546139665518783,31.32146979793609
2018-06-27,239.0910186767578,243.1032286385101,238.94010468862106,241.6741102830726,105110700,-0.008284010411168219,0.005515129430100484,243.53583984375,240.11586822509764,1.0142430054453806,75913895.0,0.38460422825096774,26.43079370805947
2018-06-28,240.4579620361328,241.2213357813261,238.3275587424145,239.03770220338833,76650500,0.005717250973877208,0.005499574201964617,242.9505142211914,240.14620361328124,1.0116775138049905,75070425.0,0.02104790268604447,30.11589959919867
2018-06-29,240.80406188964844,242.91669402499696,240.68866191918394,241.54969198050176,97592500,0.0014393362173785729,0.0050297773928431,242.43122253417968,240.20997192382814,1.0092471207275937,76387130.0,0.2776039628665195,30.253974404251522
2018-07-02,241.31895446777344,241.4787536700917,238.99329230174064,239.23297756061706,63554800,0.0021382221466055285,0.00492756791847661,242.0140151977539,240.32433502197264,1.0070308326271944,77295610.0,-0.17776960425048718,31.306076016794606
2018-07-03,240.4668731689453,242.3132194849361,240.0408140877237,242.21556288601673,42187100,-0.0035309339902760417,0.0049717107054005494,241.6056930541992,240.42236297607423,1.0049218802422417,76848215.0,-0.4510334430018967,31.117411367223298
2018-07-05,242.42852783203125,242.49067046122133,240.52006646800746,241.59415332388662,56925900,0.008157691898408537,0.00495278498718593,241.3518264770508,240.6230728149414,1.0030286109041167,76557900.0,-0.2564333661189766,37.37751231737414
2018-07-06,244.4790802001953,244.85188185065252,242.07350454521062,242.4552185443817,66493700,0.008458378997313387,0.0053471366324571645,241.45657043457032,240.85330505371093,1.0025047004471244,76234115.0,-0.12776976554394315,45.7161942460908
2018-07-09,246.68048095703125,246.7337383407492,245.43776352159904,245.48213564496118,50550400,0.009004454512154147,0.005690020826111661,241.73707122802733,241.08019958496095,1.0027247017556697,75154650.0,-0.32738160579551634,53.36601316129431
2018-07-10,247.56802368164062,247.66568023199133,246.84013699428326,247.1330795561397,51966800,0.003597944681987153,0.005736400595724016,242.43831787109374,241.32042694091797,1.004632392476454,74808365.0,-0.30533437002666747,58.26815083856026
2018-07-11,245.75721740722656,246.8046754431278,245.45541664745787,246.01464605995807,77054700,-0.007314378680595146,0.00597592374074661,242.90522003173828,241.56066925048827,1.0055660997521736,75044650.0,0.02678472082953282,52.170033503242415
2018-07-12,247.98532104492188,248.03857842434638,246.41417417348606,247.0177758664348,60124700,0.009066279563229696,0.006266886074730644,243.79465026855468,241.8371676635742,1.008094217377304,74097355.0,-0.1885715758679915,61.18695319300417
2018-07-13,248.1805877685547,248.4823885914814,247.35507136267833,247.80778614167045,48216000,0.0007874124275180083,0.006249237143677844,244.56691284179686,242.14903045654296,1.009985100418099,72653275.0,-0.33635476170895257,60.70445732200041
2018-07-16,247.95870971679688,248.36702535070975,247.51488013104566,248.2250237217725,48201000,-0.0008940185602458461,0.006244440953287432,245.28237762451172,242.46670654296875,1.011612609094618,69061245.0,-0.30205428529416173,71.64013989829458
2018-07-17,248.96168518066406,249.35225725189926,247.13311006951704,247.1863674347583,52315500,0.004044929355426552,0.006266299833558662,246.0466506958008,242.74435089111327,1.0136040232967927,69031140.0,-0.24214637046411228,72.35690670124481
2018-07-18,249.48550415039062,249.59201892505493,248.59784490924093,249.04167452981577,44593500,0.002104014396216991,0.006179244536559614,246.94851379394532,243.0165640258789,1.0161797603543095,66384240.0,-0.3282517055252873,82.28165787804149
2018-07-19,248.5445098876953,249.20136885242536,248.0651664622211,248.81968199936338,61412100,-0.0037717392274946304,0.006267895280813008,247.56011199951172,243.26995727539062,1.017635365962039,66765570.0,-0.08018309437034687,75.88068036377473
2018-07-20,248.26040649414062,248.97054978711964,248.10063441166912,248.34029253537636,82337700,-0.001143068473663189,0.006067684842647148,247.93824462890626,243.47207061767577,1.0183436810632942,67329385.0,0.22290883839203343,73.98338234766356
2018-07-23,248.7221221923828,248.92626647417546,247.71017768725454,248.0563777829698,47047600,0.0018598040048447562,0.006067951466670624,248.1424087524414,243.63888153076172,1.0184844356261382,66936840.0,-0.297134432996837,73.86973218999483
2018-07-24,249.97366333007812,250.8169503012536,249.1037747589767,250.1334625540731,68026900,0.0050318850879185195,0.00505151591552914,248.38297271728516,243.81605224609376,1.0187310081888366,63445475.0,0.07221042950659602,79.88349229144885
2018-07-25,252.1040802001953,252.42362448673683,249.6807610037605,249.72513312493334,78882900,0.008522565304426077,0.005262464143009462,249.01765899658204,244.03353424072264,1.0204239338309253,63962250.0,0.2332727507240599,79.99538072095568
2018-07-26,251.50930786132812,252.19279556653194,251.2873931024589,251.38504968274742,57919500,-0.002359233291245766,0.004783228831892711,249.37005767822265,244.2723468017578,1.0208689642655373,61602690.0,-0.05978943451982373,73.9798508945479
2018-07-27,249.8050079345703,251.93538411873658,248.88183498872385,251.83772754225907,76768700,-0.006776289677905223,0.005149073018534278,249.53249969482422,244.45692657470704,1.0207626480101641,61608600.0,0.24607116538924761,61.1361213636628
2018-07-30,248.50021362304688,250.04473202308338,247.97647083599927,249.8849598622265,63742500,-0.005223251216265434,0.005391694869398922,249.5866500854492,244.61947570800783,1.0203057191708256,59916100.0,0.06386263458402666,53.34039605610077
2018-07-31,249.7251739501953,250.33766102207017,248.8819138856048,249.26360087555244,68570500,0.004929413577915875,0.005442569409340473,249.66299896240236,244.81854278564452,1.0197879462953894,60166885.0,0.13967176462600647,64.31391399153395
2018-08-01,249.30792236328125,250.4352667598153,248.65994855596927,249.92929457030976,53853300,-0.001670843112506093,0.005363296014312402,249.6452407836914,244.97321014404298,1.0190715982245622,60750195.0,-0.11352877138912887,55.53924099044595
2018-08-02,250.6660919189453,250.8347222431429,247.79894298024752,248.00311434626792,63426400,0.005447759312217082,0.00522727809666194,249.8573989868164,245.1684729003906,1.019125322399552,61075220.0,0.03849646386865246,59.39210686875246
2018-08-03,251.7401580810547,251.79341546666754,250.61281354409368,250.79035622227616,53935400,0.004284848237298355,0.005021924364804493,250.20537414550782,245.37196075439454,1.0196983118048737,60447305.0,-0.10772862412972754,63.3644300842484
2018-08-06,252.66336059570312,252.97401968479372,251.38512901409962,251.77570128010137,39400900,0.0036672834468911564,0.004734415534169087,250.59949798583983,245.60380950927734,1.020340435624936,59889830.0,-0.342110338266113,63.12081701403758
2018-08-07,253.49758911132812,253.87930298451292,253.19578836892862,253.32895886077281,43196600,0.0033017391744420976,0.004727008442241118,250.95189056396484,245.86383087158202,1.0206946246397681,59451320.0,-0.27341226401701424,63.88252286237404
2018-08-08,253.3911590576172,253.79061648823114,252.9295860778104,253.32904350842435,42114600,-0.0004198464138615021,0.00430649700354236,251.08059844970703,246.17704315185546,1.019918816292008,57704315.0,-0.270165498022115,67.80155420019207
2018-08-09,253.04495239257812,253.84384005819805,252.9118089631752,253.45326793914788,35717000,-0.0013662933873724858,0.00396511987340478,251.23416290283203,246.4198831176758,1.0195368966345026,56483930.0,-0.36766085504319546,67.52567550959684
2018-08-10,251.34954833984375,252.14843609399105,250.6394048223309,251.6069770580175,77076000,-0.0067000113485926605,0.004325144331721483,251.38861694335938,246.65832977294923,1.0191774880449584,57926930.0,0.3305728440985911,58.935929686143034
2018-08-13,250.4085693359375,252.2371444168388,250.11562674275706,251.62465763749628,65732900,-0.003743706762639465,0.004424263718027526,251.57945251464844,246.8309439086914,1.0192378983394952,58803525.0,0.11783944925070393,51.62132668278143
2018-08-14,252.00633239746094,252.2460176148224,250.745872048927,251.13644409502976,43842000,0.006380624535975654,0.0045517253228281145,251.807568359375,247.0125375366211,1.0194120949105387,58379850.0,-0.24902170868887125,49.779809943199524
2018-08-15,250.1245574951172,250.79918701865486,248.68655421743193,250.6571583247941,102925400,-0.007467173084269363,0.00487864901987757,251.88923187255858,247.1529605102539,1.0191633203685948,61296445.0,0.6791414249227667,45.63715647761573
2018-08-16,252.1483917236328,253.0183072210557,251.5270196413021,251.5625335832297,69967900,0.008091305583039832,0.005094509434809446,252.03746185302734,247.29321075439452,1.019184720373681,61724235.0,0.13355637376469712,57.5859200982758
2018-08-17,253.0360565185547,253.47988599074597,251.53591073541207,251.94422626485172,65618500,0.0035204063323743817,0.005110849792912297,252.16705169677735,247.45174407958984,1.0190554632569933,60888275.0,0.0776869602563055,64.96567524116364
2018-08-20,253.57754516601562,253.84383201638548,253.03605911799497,253.48877385282518,39807500,0.0021399663546417536,0.005113812903839467,252.2584701538086,247.60661560058594,1.0187872789341241,60526270.0,-0.3423103720087162,63.286579611483056
2018-08-21,254.17230224609375,255.03333265260636,253.6130726814549,254.09241617817474,67272000,0.002345464302403899,0.005036467356419115,252.32594146728516,247.76684204101562,1.0184007649640012,60488525.0,0.11214482416293008,66.54513262184747
2018-08-22,254.0213623046875,254.54507781111178,253.49761970906303,253.76393363569923,44993300,-0.0005938488972733191,0.0047068158981540525,252.3889617919922,247.9176873779297,1.0180353183403426,58794045.0,-0.23473032005197125,62.43995893307169
2018-08-23,253.68405151367188,254.70485385858763,253.36448021459879,253.84382361860813,49204900,-0.0013278835604819683,0.0046806941875917,252.45287170410157,248.07751647949217,1.0176370486398798,58358315.0,-0.15684851421772544,57.66468371255296
2018-08-24,255.21087646484375,255.35290517152356,254.20781734774647,254.26107472660067,57487400,0.006018608351852084,0.004513747818498166,252.83900451660156,248.2555096435547,1.0184628122841175,57394250.0,0.0016229848808896362,59.52821612228694
2018-08-27,257.2258605957031,257.3323753566109,256.2494301387038,256.4092022800655,57072400,0.007895369346207826,0.004502623437541917,253.52073364257814,248.48008728027344,1.0202859167407612,57060745.0,0.0002042560082242179,62.73302182213419
2018-08-28,257.3501281738281,257.7939577065519,256.8885281227042,257.68741586376615,46943500,0.00048310686117325474,0.004446098043694656,254.05511322021485,248.7172692871094,1.0214614929972703,55979395.0,-0.16141465980473707,63.49657080615775
2018-08-29,258.73486328125,258.965636207914,257.3234886771743,257.56314686266506,61485500,0.0053807438031916455,0.004459793235696113,254.91614379882813,249.00096466064454,1.023755647478094,56361005.0,0.09092270444787136,68.05734818450746
2018-08-30,257.6873474121094,258.628263604404,257.09263116619366,258.25546206590116,61229500,-0.004048607349841138,0.004562821277000406,255.47003936767578,249.2553677368164,1.0249329500395006,56251160.0,0.08850199711437062,71.09330367337785
2018-08-31,257.69622802734375,258.1400574341752,256.7908257895186,257.2790273013543,66140800,3.446275233742746e-05,0.0045197773606456245,255.9360565185547,249.54065948486328,1.0256286772940877,56861430.0,0.1631926949427758,75.88713697189372
2018-09-04,257.2525329589844,257.6075912520232,256.24947364147147,257.279161653732,57594400,-0.0017217755640268617,0.004524299989621425,256.3035552978516,249.80820068359375,1.0260013666344157,57771105.0,-0.003058709020711998,70.31590409994922
2018-09-05,256.56011962890625,257.10160578959284,255.54820229775174,256.89743443569347,72452400,-0.002691570505113483,0.004555927383487506,256.54233703613284,250.12829193115235,1.0256430212490555,59233895.0,0.22315778828996471,77.56969939692527
2018-09-06,255.78781127929688,256.96838578660976,254.75812362647866,256.6665849884185,65909900,-0.00301024317702403,0.0046230856703011886,256.71898193359374,250.42228424072266,1.025144318573575,60423660.0,0.09079622121533187,67.49997457678644
2018-09-07,255.29071044921875,256.26714067767955,254.50068100871852,254.74036625386822,73524800,-0.001943410937338741,0.004637002562766233,256.87964782714846,250.74627807617188,1.0244604617784732,62314050.0,0.1799072600801906,61.30360516946884
2018-09-10,255.73463439941406,256.56903625847275,255.53934828156608,256.3027222309289,50210900,0.0017388958235657892,0.0043254242114623255,256.9320236206055,251.0518115234375,1.0234223049875066,60970795.0,-0.17647621291472418,60.90803023207082
2018-09-11,256.5779113769531,257.0217410296302,254.74047720267114,255.08665024536896,50530500,0.003297468798152625,0.004214930593233317,256.86722869873046,251.36728851318358,1.0218800951312264,60210675.0,-0.1607717402271275,61.83411730028798
