Date,Close,High,Low,Open,Volume,Daily_Return,Volatility,MA_10,MA_50,Momentum,Volume_MA_20,Volume_Change,RSI,Regime
2018-06-01,241.77786254882812,242.0783142521023,240.65555772130298,240.726268103314,71258400,0.009817664837349804,0.00681182623899098,240.52210998535156,235.9044775390625,1.0195741619424092,69038590.0,0.032153176940606695,52.07959672891892,1
2018-06-04,242.92660522460938,243.18288311790948,242.36105711344487,242.59964393045277,45385200,0.0047512318277247445,0.006354384672889761,240.83758697509765,236.1029541015625,1.0200532555450301,66746745.0,-0.320038752451524,54.72425279576409,1
2018-06-05,243.10336303710938,243.48334363778017,242.2903555730624,243.0591623128724,51135000,0.0007276181723141484,0.00634426973298217,240.99046173095704,236.40429229736327,1.019399687666521,66538250.0,-0.23149466660154122,60.47202637282259,1
2018-06-06,245.1359405517578,245.24197918391565,243.09461597837137,243.7132106234468,62732200,0.008360960084037083,0.006511444858174419,241.41375885009765,236.62150482177734,1.0202528254223124,66299900.0,-0.05381154421047392,62.649348980514326,1
2018-06-07,245.10939025878906,245.9135523768244,244.19918952617525,245.62194618673365,72969400,-0.00010830844677034435,0.006263741289695531,241.76812591552735,236.91789489746094,1.020472202068846,66965065.0,0.08966369255372185,63.266478177933294,1
2018-06-08,245.83396911621094,245.8869884117893,244.48192314275175,244.6498265681184,72139700,0.002956144832545471,0.005997266880977894,242.24443359375,237.24238555908204,1.0210841246722426,66968855.0,0.07721268341828451,66.81524600986074,1
2018-06-11,246.1610107421875,246.87679843413778,245.940087949163,246.05497211643404,58892500,0.0013303353769713588,0.0059807107555124705,242.8108901977539,237.51473999023438,1.0222981959255972,66919905.0,-0.11995541535810608,63.838412133408305,1
2018-06-12,246.4791259765625,246.84141558459777,245.83402178467537,246.57631904991064,72329000,0.0012923055256226501,0.005979352952667547,243.6857482910156,237.89384368896484,1.0243465930527544,67796825.0,0.06684936942106065,67.16028933020091,1
2018-06-13,245.69261169433594,246.9739744526654,245.48935305247187,246.71769650737758,79070600,-0.003190997530157391,0.005773303986714163,244.16471252441406,238.1988946533203,1.0250455312976012,67398550.0,0.1731795416963718,62.67600223241916,1
2018-06-14,246.31118774414062,246.84138073866893,245.71910294277393,246.55862013095637,77097600,0.0025176827481252495,0.005740534761708626,244.8531066894531,238.46700775146485,1.0267798006869109,68556300.0,0.12458811225226565,65.92647924336748,1
2018-06-15,245.99693298339844,246.3342477239301,244.41690111133036,245.526474816131,120041600,-0.0012758444454769036,0.005749404352666999,245.27501373291017,238.69207275390625,1.0275792191297068,71731560.0,0.6734837496912098,67.0109352206697,1
2018-06-18,245.49099731445312,245.61528259065716,244.06187917334162,244.54119558074223,52917600,-0.002056674702442196,0.005735325173982542,245.53145294189454,239.01164825439454,1.0272781880511554,71159040.0,-0.2563474718040041,77.9494216710957,1
2018-06-19,244.5500946044922,244.77200939088465,242.8014050041513,243.21860588613742,97531500,-0.003832738146220982,0.00563741768726908,245.6761260986328,239.28978302001954,1.026688741148965,73134320.0,0.3335941320025947,65.68290245187455,1
2018-06-20,244.9672393798828,245.63298358658002,244.6299246475507,245.23352622688125,53785500,0.001705764113750563,0.005583688158084897,245.6592559814453,239.50291412353516,1.0257046636799363,73175275.0,-0.26497713879449036,76.17589755510015,1
2018-06-21,243.43157958984375,244.97612456960783,242.93449274945104,244.95835405367882,71061400,-0.006268837391997684,0.0057829117248926745,245.4914749145508,239.7099005126953,1.024119047187829,73493635.0,-0.03309449859161273,58.55549988533514,1
2018-06-22,243.8754425048828,244.80750077533844,243.65352773894645,244.69210076277875,54898500,0.001823357987434937,0.005761377403099319,245.29562225341797,239.8874105834961,1.022544791561871,72436370.0,-0.2421141479066386,55.315122223519595,1
2018-06-25,240.55564880371094,242.8813116276135,238.86910170226486,242.72153946930177,137854200,-0.01361266090211366,0.006558815746311048,244.7350860595703,240.01230987548828,1.0196772248328931,76510340.0,0.8017721526266908,39.70894770114616,1
2018-06-26,241.08822631835938,241.94037150239652,240.36922458663946,241.12374026871296,68547400,0.002213947239638525,0.0059809939682382894,244.19599609375,240.1093328857422,1.0170200098384035,74142280.0,-0.07546139665518783,31.321376229763644,1
2018-06-27,239.09091186523438,243.10312003457196,238.93999794451696,241.6740023175788,105110700,-0.008284578984323887,0.0055151387378080145,243.53582611083985,240.11586212158204,1.0142429740336194,75913895.0,0.38460422825096774,26.430564537573346,1
2018-06-28,240.45799255371094,241.22136639578738,238.3275889896138,239.03773254071504,76650500,0.005717827908269246,0.005499620598950871,242.95050659179688,240.14619720458984,1.0116775090334573,75070425.0,0.02104790268604447,30.116384005664514,1
2018-06-29,240.80413818359375,242.91677098828745,240.68873817656709,241.54976851068503,97592500,0.001439526406282754,0.005029844862418574,242.4312271118164,240.20996673583986,1.0092471615818477,76387130.0,0.2776039628665195,30.254538719796088,1
2018-07-02,241.3190155029297,241.47881474566486,238.99335274868304,239.2330380681814,63554800,0.0021381581031776342,0.004927645812862728,242.01402893066407,240.32433044433594,1.0070309089520983,77295610.0,-0.17776960425048718,31.306533273217568,1
2018-07-03,240.4668426513672,242.31318873303871,240.0407836242166,242.2155321465129,42187100,-0.0035313124818883157,0.004971800928631682,241.60570373535157,240.42235717773437,1.00492194890487,76848215.0,-0.4510334430018967,31.117694441256205,1
2018-07-05,242.42860412597656,242.49074677472336,240.52014216134668,241.59422935524847,56925900,0.008158137117696418,0.00495287500792041,241.35184020996093,240.62306854248047,1.003028685786009,76557900.0,-0.2564333661189766,37.378272446657114,1
2018-07-06,244.47906494140625,244.8518665685956,242.07348943656189,242.45520341190885,66493700,0.0084579986871689,0.005347187626296948,241.4565887451172,240.85330200195312,1.0025047891731174,76234115.0,-0.12776976554394315,45.71638156499356,1
2018-07-09,246.68045043945312,246.7337078165824,245.43773315776116,245.4821052756339,50550400,0.00900439266067421,0.005690063862919195,241.73708953857422,241.08019622802735,1.0027247916702604,75154650.0,-0.32738160579551634,53.36594934100421,1
2018-07-10,247.5681610107422,247.6658176152642,246.8402739196169,247.13321664397225,51966800,0.0035986255485898067,0.005736462835614307,242.43834075927734,241.32042602539062,1.0046324911334654,74808365.0,-0.30533437002666747,58.268267562076055,1
2018-07-11,245.75726318359375,246.80472141460143,245.45546236760964,246.0146918842756,77054700,-0.0073147444314127785,0.00597600829077941,242.90524444580078,241.56066925048827,1.0055662008202098,75044650.0,0.02678472082953282,52.169972581859106,1
2018-07-12,247.9852752685547,248.03853263814824,246.41412868714167,247.0177302686697,60124700,0.009065905341306246,0.006266937456158754,243.7946807861328,241.83716644287108,1.0080943486563887,74097355.0,-0.1885715758679915,61.18676954712139,1
2018-07-13,248.1805877685547,248.4823885914814,247.35507136267833,247.80778614167045,48216000,0.0007875971659545566,0.006249292433991633,244.5669403076172,242.1490283203125,1.009985222753429,72653275.0,-0.33635476170895257,60.704309010519495,1
2018-07-16,247.9586639404297,248.36697949896225,247.5148344366151,248.22497789624032,48201000,-0.0008942030080610897,0.006244497415944938,245.2823928833008,242.46670349121095,1.0116126847585565,69061245.0,-0.30205428529416173,71.63899947004256,1
2018-07-17,248.961669921875,249.35224196917216,247.1330949228008,247.18635228477794,52315500,0.004045053177437197,0.006266360973525966,246.04665832519532,242.74434783935547,1.013604067469473,69031140.0,-0.24214637046411228,72.35591535292863,1
2018-07-18,249.48545837402344,249.59197312914412,248.59779929574424,249.04162883488385,44593500,0.002103891945747227,0.006179310343219556,246.94851989746093,243.01656158447267,1.0161797956787464,66384240.0,-0.3282517055252873,82.28082518897237,1
2018-07-19,248.5445098876953,249.20136885242536,248.0651664622211,248.81968199936338,61412100,-0.003771556436437562,0.006267951309588491,247.56011047363282,243.26995635986327,1.0176353635194608,66765570.0,-0.08018309437034687,75.88003353706272,1
2018-07-20,248.26043701171875,248.9705803919926,248.1006649096072,248.34032306277456,82337700,-0.0011429456885002631,0.00606771342147406,247.93824768066406,243.4720703125,1.0183436948740432,67329385.0,0.22290883839203343,73.98283767567337,1
2018-07-23,248.72203063964844,248.92617484629713,247.7100865070093,248.05628647529093,47047600,0.001859312073586361,0.006067975482532653,248.14240570068358,243.63887969970702,1.01848443075476,66936840.0,-0.297134432996837,73.86901159117117,1
2018-07-24,249.9736785888672,250.81696561151827,249.1037899646664,250.13347782261658,68026900,0.0050323163814633975,0.005051641823118986,248.3829574584961,243.81605255126954,1.0187309443305266,63445475.0,0.07221042950659602,79.88332693816352,1
2018-07-25,252.10411071777344,252.4236550429963,249.6807912279922,249.72516335453636,78882900,0.00852262582577823,0.0052625896817399,249.01764221191405,244.03353637695312,1.0204238561181282,63962250.0,0.2332727507240599,79.99509781598724,1
2018-07-26,251.50933837890625,252.1928261670429,251.28742359311036,251.3850801852483,57919500,-0.002359233005656991,0.00478329915532355,249.37004852294922,244.27234985351564,1.0208689140317786,61602690.0,-0.05978943451982373,73.97973548971822,1
2018-07-27,249.8050079345703,251.93538411873658,248.88183498872385,251.83772754225907,76768700,-0.0067764101934391086,0.0051491303494272615,249.5324905395508,244.4569305419922,1.0207625939927554,61608600.0,0.24607116538924761,61.136066193778824,1
2018-07-30,248.50013732910156,250.0446552549437,247.97639470285225,249.88488314313972,63742500,-0.005223556630259862,0.005391769808060735,249.58663787841797,244.61947631835938,1.0203056667229313,59916100.0,0.06386263458402666,53.33963993689084,1
2018-07-31,249.7250518798828,250.33753865236255,248.8817922274935,249.26347903086543,68570500,0.0049292308807018514,0.005442639078029207,249.66297607421876,244.81854064941408,1.019787861703424,60166885.0,0.13967176462600647,64.31333322287131,1
2018-08-01,249.30787658691406,250.43522077645216,248.659902898579,249.92924867985008,53853300,-0.0016705384174648952,0.005363337067913002,249.6452178955078,244.97320587158202,1.0190715225663287,60750195.0,-0.11352877138912887,55.539244177234615,1
2018-08-02,250.6660919189453,250.8347222431429,247.79894298024752,248.00311434626792,63426400,0.0054479439263033225,0.00522729812511295,249.8573760986328,245.1684683227539,1.019125248071078,61075220.0,0.03849646386865246,59.39210946218251,1
2018-08-03,251.74020385742188,251.79346125271906,250.61285911546483,250.79040182593164,53935400,0.004285030856203242,0.00502197773017231,250.20535278320312,245.3719580078125,1.0196982361580076,60447305.0,-0.10772862412972754,63.364753776348515,1
2018-08-06,252.66329956054688,252.97395857459247,251.38506828772208,251.77564045937442,39400900,0.003666858487362701,0.004734466631178259,250.59947967529297,245.60380615234374,1.0203403750178468,59889830.0,-0.342110338266113,63.12078649943186,1
2018-08-07,253.4976043701172,253.8793182662785,253.19580360955138,253.3289741094115,43196600,0.003302041930986377,0.004727048482764294,250.95187225341797,245.86382934570312,1.0206945565000562,59451320.0,-0.27341226401701424,63.88276500164493,1
2018-08-08,253.39114379882812,253.7906012053874,252.92957084681646,253.32902825337575,42114600,-0.00041996677465094834,0.004306506329309716,251.08057556152343,246.17704132080078,1.0199187309036373,57704315.0,-0.270165498022115,67.80144378485157,1
2018-08-09,253.044921875,253.84380944427295,252.91177846165436,253.45323737232636,35717000,-0.0013663536879686689,0.003965170184203494,251.2341339111328,246.41988037109374,1.0195367903465786,56483930.0,-0.36766085504319546,67.52534110334398,1
2018-08-10,251.34957885742188,252.14846670856605,250.63943525368703,251.6070076068513,77076000,-0.0066997709537739425,0.004325168958587393,251.38859100341796,246.65832702636717,1.0191773942281914,57926930.0,0.3305728440985911,58.936250409209144,1
2018-08-13,250.40867614746094,252.23725200833908,250.11573342932613,251.62476496774096,65732900,-0.0037434027709060125,0.004424269591618016,251.5794448852539,246.83094329833983,1.0192378699504245,58803525.0,0.11783944925070393,51.62164298163408,1
2018-08-14,252.00634765625,252.2460328881242,250.74588723139615,251.13645930114777,43842000,0.006380256201059975,0.004551700755236512,251.8075744628906,247.01253814697264,1.0194121171009745,58379850.0,-0.24902170868887125,49.77975161560783,1
2018-08-15,250.12449645996094,250.79912581887615,248.68649353317588,250.65709715967313,102925400,-0.007467475378263089,0.004878654118909706,251.8892364501953,247.15296081542968,1.0191633376316402,61296445.0,0.6791414249227667,45.63684098778817,1
2018-08-16,252.14849853515625,253.0184144010804,251.52712618960874,251.56264014658024,69967900,0.008091978610017092,0.005094574360350614,252.0374771118164,247.29321197509765,1.0191847770459486,61724235.0,0.13355637376469712,57.58622416353293,1
2018-08-17,253.03604125976562,253.47987070519272,251.53589556708604,251.9442110719031,65618500,0.00351992072039109,0.0051109033690361055,252.16706085205078,247.4517449951172,1.0190554964848868,60888275.0,0.0776869602563055,64.96599710981467,1
2018-08-20,253.57754516601562,253.84383201638548,253.03605911799497,253.48877385282518,39807500,0.002140026786516591,0.0051138716517078655,252.25848541259765,247.6066165161133,1.0187873367922768,60526270.0,-0.3423103720087162,63.28705628658429,1
2018-08-21,254.17218017578125,255.03321016877027,253.61295087972132,254.09229414622882,67272000,0.002344982909966653,0.005036501115564272,252.32594299316406,247.76683990478514,1.0184007799031176,60488525.0,0.11214482416293008,66.54499928333072,1
2018-08-22,254.02145385742188,254.5451695526003,253.4977110730335,253.76402509565284,44993300,-0.0005930087165917364,0.004706834539045125,252.38897399902345,247.91768646240234,1.0180353713380557,58794045.0,-0.23473032005197125,62.44062458395087,1
2018-08-23,253.6840362548828,254.70483853839855,253.36446497503155,253.843808350209,49204900,-0.0013283035641881158,0.004680721156459532,252.45288543701173,248.07751495361327,1.0176371102565123,58358315.0,-0.15684851421772544,57.66462726375358,1
2018-08-24,255.2108917236328,255.3529204388044,254.2078325465637,254.2610899286021,57487400,0.006018729011453949,0.004513773027619167,252.83901672363282,248.2555090332031,1.0184628639593116,57394250.0,0.0016229848808896362,59.52861762027043,1
2018-08-27,257.2258605957031,257.3323753566109,256.2494301387038,256.4092022800655,57072400,0.007895309085210744,0.004502619047948619,253.52073516845704,248.4800875854492,1.0202859216285265,57060745.0,0.0002042560082242179,62.73319478248825,1
2018-08-28,257.3501281738281,257.7939577065519,256.8885281227042,257.68741586376615,46943500,0.00048310686117325474,0.004446101792215125,254.05511322021485,248.7172702026367,1.0214614892372744,55979395.0,-0.16141465980473707,63.49688863263367,1
2018-08-29,258.73486328125,258.965636207914,257.3234886771743,257.56314686266506,61485500,0.0053807438031916455,0.00445980765511311,254.91614990234376,249.00096557617186,1.0237556682259628,56361005.0,0.09092270444787136,68.05779555568414,1
2018-08-30,257.6874084472656,258.6283248624232,257.09269206048697,258.25552323561953,61229500,-0.004048371451379484,0.004562812944036494,255.47004089355468,249.25536895751952,1.0249329511417438,56251160.0,0.08850199711437062,71.09382711063849,1
2018-08-31,257.69622802734375,258.1400574341752,256.7908257895186,257.2790273013543,66140800,3.422588682644445e-05,0.004519766088610612,255.9360595703125,249.54066192626954,1.0256286794892473,56861430.0,0.1631926949427758,75.88728195292941,1
2018-09-04,257.2524719238281,257.6075301326266,256.24941284429883,257.2791006122579,57594400,-0.0017220124132687475,0.004524309036274075,256.3035522460938,249.80820251464843,1.0260013468975842,57771105.0,-0.003058709020711998,70.31582677870972,1
2018-09-05,256.5600891113281,257.10157520760544,255.54817190054018,256.897403877992,72452400,-0.002691452514808179,0.0045559224706984746,256.54234313964844,250.12829132080077,1.025643048153323,59233895.0,0.22315778828996471,77.57040091983423,1
2018-09-06,255.787841796875,256.9684164450401,254.75815402120662,256.6666156108415,65909900,-0.003010005636995383,0.0046230698886631704,256.71898193359374,250.42228363037108,1.0251443210721485,60423660.0,0.09079622121533187,67.50038945554377,1
